instance,10,50,100,200,300,400,1000
France_Toulouse_2022_17_-_Mirail-Universite_Reynerie_Bellefontaine.pb,0.20246004432948425,0.42686526818511317,0.48265985410208767,0.5157978365501427,0.5279862830066017,0.5343661169161394,0.5464492043404239
netherlands_assen_2024_.pb,0.0013226965881700684,0.005788883895002046,0.010971276591724243,0.015305619286644012,0.01662238063237837,0.017028749359872607,0.01671975033267532
worldwide_mechanical-turk_knapsack-6_.pb,0.01847493851551609,0.07718393275072429,0.122718516590686,0.16257157773863382,0.1799330841949345,0.18940494338488567,0.2071768521627148
